307,2020-01-24,조선민주주의인민공화국,2
308,2020-01-24,ayiti,2
309,2020-01-24,central african republic,2
310,2020-01-24,eritrea,2
311,2020-01-24,papua niugini,2
312,2020-01-24,american samoa,2
313,2020-01-24,kosova,2
314,2020-01-24,niuē,2
315,2020-01-24,british virgin islands,2
316,2020-01-24,antigua and barbuda,2
317,2020-01-24,comoros,2
318,2020-01-24,civitas vaticana,2
319,2020-01-24,kosova / kosovo,2
320,2020-01-24,congo,2
321,2020-01-24,বাংলাদেশ,1
322,2020-01-24,equatorial guinea,1
323,2020-01-24,aruba,1
324,2020-01-24,viti,1
325,2020-01-24,saint kitts and nevis,1
326,2020-01-24,موريتانيا,1
327,2020-01-24,guinea-bissau,1
328,2020-01-24,montserrat,1
329,2020-01-24,سوريا,1
330,2020-01-24,french polynesia,1
331,2020-01-24,tuvalu,1
332,2020-01-24,ኢትዮጵያ,1
333,2020-01-24,the gambia,1
334,2020-01-24,lëtzebuerg,1
335,2020-01-24,اليمن,1
336,2020-01-24,ދިވެހިރާއްޖެ,1
337,2020-01-24,ព្រះរាជាណាចក្រ​កម្ពុជា,1
338,2020-01-24,curaçao,1
339,2020-01-24,العراق,1
340,2020-01-24,nauru,1
341,2020-01-24,crna gora / црна гора,1
342,2020-01-24,cook islands,1
343,2020-01-24,ködörösêse tî bêafrîka - république centrafricaine,1
344,2020-01-24,tchad تشاد,1
345,2020-01-24,timór lorosa'e,1
346,2020-01-24,palau,1
347,2020-01-24,नेपाल,1
348,2020-01-24,sāmoa,1
349,2020-01-24,diego garcia,1
0,2020-01-24,united states,40499
1,2020-01-24,united kingdom,7911
2,2020-01-24,canada,7167
3,2020-01-24,india,6124
4,2020-01-24,indonesia,4565
5,2020-01-24,brasil,4551
6,2020-01-24,argentina,4160
7,2020-01-24,france,4054
8,2020-01-24,philippines,3510
9,2020-01-24,china 中国,3433
10,2020-01-24,españa,3422
11,2020-01-24,méxico,3370
12,2020-01-24,australia,3275
13,2020-01-24,venezuela,2093
14,2020-01-24,italia,1991
15,2020-01-24,nigeria,1981
16,2020-01-24,deutschland,1785
17,2020-01-24,malaysia,1762
18,2020-01-24,türkiye,1713
19,2020-01-24,singapore,1591
20,2020-01-24,日本 (japan),1482
21,2020-01-24,chile,1435
22,2020-01-24,china,1393
23,2020-01-24,south africa,1318
24,2020-01-24,colombia,1251
25,2020-01-24,kenya,1005
26,2020-01-24,japan,937
27,2020-01-24,nederland,924
28,2020-01-24,ecuador,907
29,2020-01-24,república dominicana,834
30,2020-01-24,pakistan,796
31,2020-01-24,new zealand,773
32,2020-01-24,brazil,767
33,2020-01-24,spain,555
34,2020-01-24,portugal,545
35,2020-01-24,germany,530
36,2020-01-24,switzerland,518
37,2020-01-24,uganda,514
38,2020-01-24,mexico,495
39,2020-01-24,대한민국,470
40,2020-01-24,belgië - belgique - belgien,468
41,2020-01-24,ireland,461
42,2020-01-24,thailand,454
43,2020-01-24,peru,450
44,2020-01-24,italy,439
45,2020-01-24,taiwan,413
46,2020-01-24,bolivia,403
47,2020-01-24,россия,397
48,2020-01-24,uruguay,395
49,2020-01-24,românia,380
50,2020-01-24,ghana,351
51,2020-01-24,ประเทศไทย,331
52,2020-01-24,sverige,322
53,2020-01-24,netherlands,321
54,2020-01-24,việt nam,296
55,2020-01-24,cuba,290
56,2020-01-24,haiti,281
57,2020-01-24,日本,281
58,2020-01-24,united arab emirates,273
59,2020-01-24,panamá,263
60,2020-01-24,el salvador,249
61,2020-01-24,panama,230
62,2020-01-24,vietnam,228
63,2020-01-24,turkey,223
64,2020-01-24,paraguay,222
65,2020-01-24,dominican republic,221
66,2020-01-24,bangladesh,220
67,2020-01-24,nepal,208
68,2020-01-24,sweden,192
69,2020-01-24,österreich,192
70,2020-01-24,polska,190
71,2020-01-24,guatemala,183
72,2020-01-24,tanzania,173
73,2020-01-24,پاکستان,172
74,2020-01-24,costa rica,168
75,2020-01-24,sri lanka,162
76,2020-01-24,honduras,160
77,2020-01-24,danmark,159
78,2020-01-24,česká republika,148
79,2020-01-24,suomi,147
80,2020-01-24,norge,144
81,2020-01-24,belgium,144
82,2020-01-24,україна,141
83,2020-01-24,puerto rico,132
84,2020-01-24,saudi arabia,129
85,2020-01-24,中国,125
86,2020-01-24,egypt / مصر,123
87,2020-01-24,finland,123
88,2020-01-24,poland,122
89,2020-01-24,ethiopia,116
90,2020-01-24,russia,114
91,2020-01-24,भारत - india,112
92,2020-01-24,ایران,107
93,2020-01-24,senegal,105
94,2020-01-24,israel,104
95,2020-01-24,zimbabwe,91
96,2020-01-24,ປະເທດລາວ,90
97,2020-01-24,schweiz/suisse/svizzera/svizra,89
98,2020-01-24,austria,88
99,2020-01-24,bosna i hercegovina,87
100,2020-01-24,saudi arabia / السعودية,86
101,2020-01-24,nicaragua,86
102,2020-01-24,ελλάδα,84
103,2020-01-24,liberia,83
104,2020-01-24,denmark,82
105,2020-01-24,iraq,80
106,2020-01-24,jamaica,78
107,2020-01-24,egypt,78
108,2020-01-24,norway,78
109,2020-01-24,eesti,75
110,2020-01-24,ישראל,72
111,2020-01-24,greece,70
112,2020-01-24,maldives,69
113,2020-01-24,mali,68
114,2020-01-24,mongolia,66
115,2020-01-24,rwanda,63
116,2020-01-24,south korea,61
117,2020-01-24,lebanon,60
118,2020-01-24,jersey,59
119,2020-01-24,cambodia,58
120,2020-01-24,iran,57
121,2020-01-24,afghanistan,57
122,2020-01-24,malawi,57
123,2020-01-24,maroc,55
124,2020-01-24,guinée,54
125,2020-01-24,romania,53
126,2020-01-24,ukraine,52
127,2020-01-24,magyarország,52
128,2020-01-24,malta,52
129,2020-01-24,qatar,47
130,2020-01-24,الجزائر,47
131,2020-01-24,azerbaijan,45
132,2020-01-24,zambia,45
133,2020-01-24,cameroon,45
134,2020-01-24,estonia,44
135,2020-01-24,south sudan,43
136,2020-01-24,sénégal,43
137,2020-01-24,تونس,43
138,2020-01-24,belgië / belgique / belgien,42
139,2020-01-24,българия,41
140,2020-01-24,slovensko,41
141,2020-01-24,臺灣,39
142,2020-01-24,kazakhstan,39
143,2020-01-24,cyprus,39
144,2020-01-24,slovenija,39
145,2020-01-24,fiji,37
146,2020-01-24,namibia,36
147,2020-01-24,serbia,36
148,2020-01-24,myanmar,36
149,2020-01-24,trinidad and tobago,35
150,2020-01-24,république démocratique du congo,35
151,2020-01-24,georgia / საქართველო,35
152,2020-01-24,česko,35
153,2020-01-24,bahamas,35
154,2020-01-24,kuwait,34
155,2020-01-24,беларусь,33
156,2020-01-24,cameroon;cameroun,32
157,2020-01-24,србија (serbia),32
158,2020-01-24,perú,31
159,2020-01-24,angola,31
160,2020-01-24,côte d'ivoire,31
161,2020-01-24,seychelles,30
162,2020-01-24,morocco,30
163,2020-01-24,botswana,29
164,2020-01-24,oman,29
165,2020-01-24,bahrain,28
166,2020-01-24,မြန်မာ,27
167,2020-01-24,bulgaria,27
168,2020-01-24,slovenia,26
169,2020-01-24,монгол улс,26
170,2020-01-24,luxembourg,26
171,2020-01-24,mozambique,25
172,2020-01-24,ísland,24
173,2020-01-24,iceland,24
174,2020-01-24,lesotho,24
175,2020-01-24,laos,23
176,2020-01-24,monaco,23
177,2020-01-24,κύπρος,23
178,2020-01-24,guinea,23
179,2020-01-24,côte d’ivoire,22
180,2020-01-24,bosna i hercegovina / босна и херцеговина,22
181,2020-01-24,antarctica,22
182,2020-01-24,moldova,21
183,2020-01-24,réunion,21
184,2020-01-24,cayman islands,21
185,2020-01-24,jamaika,20
186,2020-01-24,gabon,19
187,2020-01-24,السعودية,19
188,2020-01-24,sūriyya سوريا,19
189,2020-01-24,croatia,19
190,2020-01-24,barbados,19
191,2020-01-24,burkina faso,19
192,2020-01-24,albania,19
193,2020-01-24,armenia,18
194,2020-01-24,hungary,18
195,2020-01-24,república de el salvador,17
196,2020-01-24,belize,17
197,2020-01-24,uzbekistan,17
198,2020-01-24,لبنان  lebanon,17
199,2020-01-24,bénin,16
200,2020-01-24,moçambique,16
201,2020-01-24,jordan / الأُرْدُن,16
202,2020-01-24,guernsey,16
203,2020-01-24,افغانستان,16
204,2020-01-24,mauritius,16
205,2020-01-24,hrvatska,15
206,2020-01-24,latvija,15
207,2020-01-24,brunei,15
208,2020-01-24,guyana,15
209,2020-01-24,azərbaycan,15
210,2020-01-24,palestinian territory,15
211,2020-01-24,македонија,14
212,2020-01-24,madagascar,14
213,2020-01-24,guadeloupe,14
214,2020-01-24,yemen,14
215,2020-01-24,grenada,13
216,2020-01-24,jordan,13
217,2020-01-24,north korea,13
218,2020-01-24,اليَمَن al-yaman,12
219,2020-01-24,북조선,12
220,2020-01-24,martinique,12
221,2020-01-24,niger,12
222,2020-01-24,república de guinea ecuatorial;république de guinée équatoriale;república da guiné equatorial,12
223,2020-01-24,togo,11
224,2020-01-24,سلطنة عُمان oman,11
225,2020-01-24,saint lucia,11
226,2020-01-24,shqipëria,11
227,2020-01-24,new zealand / aotearoa,11
228,2020-01-24,հայաստան,11
229,2020-01-24,belarus,11
230,2020-01-24,sierra leone,10
231,2020-01-24,bhutan,10
232,2020-01-24,latvia,10
233,2020-01-24,antigua and barbuda,10
234,2020-01-24,tchad / تشاد,10
235,2020-01-24,السودان ‎al-sūdān,10
236,2020-01-24,kyrgyzstan,10
237,2020-01-24,lietuva,10
238,2020-01-24,république du congo,10
239,2020-01-24,libya,10
240,2020-01-24,san marino,10
241,2020-01-24,saint kitts and nevis,8
242,2020-01-24,isle of man,8
243,2020-01-24,liechtenstein,8
244,2020-01-24,cameroun,7
245,2020-01-24,الإمارات العربية المتحدة,7
246,2020-01-24,somalia / الصومال,7
247,2020-01-24,centrafrique,7
248,2020-01-24,ελλάς,7
249,2020-01-24,algeria,7
250,2020-01-24,falkland islands,7
251,2020-01-24,syria,7
252,2020-01-24,tunisia,7
253,2020-01-24,sudan,6
254,2020-01-24,مصر,6
255,2020-01-24,البحرين,6
256,2020-01-24,guam,6
257,2020-01-24,andorra,6
258,2020-01-24,gambia,6
259,2020-01-24,maroc ⵍⵎⵖⵔⵉⴱ المغرب,6
260,2020-01-24,dominica,6
261,2020-01-24,slovakia,6
262,2020-01-24,조선민주주의인민공화국,6
263,2020-01-24,قطر qatar,6
264,2020-01-24,montenegro,6
265,2020-01-24,tajikistan,6
266,2020-01-24,chad,6
267,2020-01-24,samoa,5
268,2020-01-24,الكويت,5
269,2020-01-24,lithuania,5
270,2020-01-24,kalaallit nunaat,5
271,2020-01-24,vanuatu,5
272,2020-01-24,србија,5
273,2020-01-24,северна македонија,5
274,2020-01-24,bermuda,5
275,2020-01-24,curaçao,5
276,2020-01-24,libya / ليبيا,5
277,2020-01-24,ليبيا,5
278,2020-01-24,موريتانيا,4
279,2020-01-24,لبنان,4
280,2020-01-24,ayiti,4
281,2020-01-24,timor-leste; timor lorosa'e,4
282,2020-01-24,kiribati,4
283,2020-01-24,papua new guinea,4
284,2020-01-24,niuē,4
285,2020-01-24,niue,4
286,2020-01-24,burundi,4
287,2020-01-24,ශ්‍රී ලංකාව இலங்கை,4
288,2020-01-24,الأردن,4
289,2020-01-24,greenland,4
290,2020-01-24,djibouti,4
291,2020-01-24,the gambia,4
292,2020-01-24,бългaрия,4
293,2020-01-24,ދިވެހިރާއްޖެ,3
294,2020-01-24,cape verde,3
295,2020-01-24,aruba,3
296,2020-01-24,central african republic,3
297,2020-01-24,gibraltar,3
298,2020-01-24,cook islands,3
299,2020-01-24,lëtzebuerg,3
300,2020-01-24,tonga,3
301,2020-01-24,crna gora,3
302,2020-01-24,new caledonia,3
303,2020-01-24,قطر,3
304,2020-01-24,congo,3
305,2020-01-24,বাংলাদেশ,3
306,2020-01-24,civitas vaticana,2
307,2020-01-24,western sahara,2
308,2020-01-24,british virgin islands,2
309,2020-01-24,saint vincent and the grenadines,2
310,2020-01-24,canary islands,2
311,2020-01-24,timór lorosa'e,2
312,2020-01-24,kuwait / الكويت,2
313,2020-01-24,åland islands,2
314,2020-01-24,κύπρος - kıbrıs,2
315,2020-01-24,turks and caicos islands,2
316,2020-01-24,vatican city,2
317,2020-01-24,faroe islands,2
318,2020-01-24,cabo verde,2
319,2020-01-24,benin,2
320,2020-01-24,ködörösêse tî bêafrîka - république centrafricaine,2
321,2020-01-24,kosova,2
322,2020-01-24,comoros,2
323,2020-01-24,kosovo,2
324,2020-01-24,नेपाल,1
325,2020-01-24,marshall islands,1
326,2020-01-24,solomon islands,1
327,2020-01-24,the bahamas,1
328,2020-01-24,papua niugini,1
329,2020-01-24,nauru,1
330,2020-01-24,سوريا,1
331,2020-01-24,sāmoa,1
332,2020-01-24,guinea-bissau,1
333,2020-01-24,timor-leste,1
334,2020-01-24,føroyar/færøerne,1
335,2020-01-24,türkmenistan,1
336,2020-01-24,tuvalu,1
337,2020-01-24,czechia,1
338,2020-01-24,christmas island,1
339,2020-01-24,eswatini,1
340,2020-01-24,french polynesia,1
341,2020-01-24,brunei darussalam,1
342,2020-01-24,montserrat,1
343,2020-01-24,العراق,1
344,2020-01-24,kosova / kosovo,1
345,2020-01-24,micronesia,1
346,2020-01-24,são tomé e príncipe,1
347,2020-01-24,mayotte,1
348,2020-01-24,тоҷикистон,1
349,2020-01-24,viti,1
350,2020-01-24,tristan da cunha,1
351,2020-01-24,madagasikara,1
352,2020-01-24,turkmenistan,1
353,2020-01-24,swaziland,1
354,2020-01-24,suriname,1
355,2020-01-24,казахстан,1
0,2020-01-24,united states,47531
1,2020-01-24,united kingdom,6104
2,2020-01-24,brasil,5571
3,2020-01-24,france,4394
4,2020-01-24,canada,4250
5,2020-01-24,españa,3994
6,2020-01-24,italia,3812
7,2020-01-24,argentina,3063
8,2020-01-24,méxico,2274
9,2020-01-24,kenya,2253
10,2020-01-24,deutschland,2233
11,2020-01-24,india,2070
12,2020-01-24,australia,1984
13,2020-01-24,indonesia,1798
14,2020-01-24,venezuela,1574
15,2020-01-24,colombia,1560
16,2020-01-24,pakistan,1523
17,2020-01-24,türkiye,1356
18,2020-01-24,nigeria,1182
19,2020-01-24,brazil,1127
20,2020-01-24,nederland,1126
21,2020-01-24,italy,994
22,2020-01-24,china 中国,919
23,2020-01-24,philippines,806
24,2020-01-24,chile,802
25,2020-01-24,ireland,792
26,2020-01-24,日本 (japan),780
27,2020-01-24,germany,754
28,2020-01-24,spain,735
29,2020-01-24,portugal,732
30,2020-01-24,new zealand,595
31,2020-01-24,south africa,576
32,2020-01-24,mexico,569
33,2020-01-24,japan,567
34,2020-01-24,switzerland,516
35,2020-01-24,república dominicana,485
36,2020-01-24,peru,477
37,2020-01-24,netherlands,473
38,2020-01-24,malaysia,443
39,2020-01-24,ecuador,415
40,2020-01-24,singapore,409
41,2020-01-24,china,382
42,2020-01-24,uruguay,368
43,2020-01-24,대한민국,345
44,2020-01-24,sverige,327
45,2020-01-24,belgië - belgique - belgien,301
46,2020-01-24,paraguay,269
47,2020-01-24,thailand,269
48,2020-01-24,românia,265
49,2020-01-24,österreich,255
50,2020-01-24,united arab emirates,250
51,2020-01-24,turkey,248
52,2020-01-24,haiti,233
53,2020-01-24,پاکستان,227
54,2020-01-24,россия,199
55,2020-01-24,sweden,198
56,2020-01-24,bolivia,189
57,2020-01-24,ประเทศไทย,173
58,2020-01-24,el salvador,171
59,2020-01-24,bangladesh,169
60,2020-01-24,日本,168
61,2020-01-24,polska,165
62,2020-01-24,costa rica,162
63,2020-01-24,belgium,161
64,2020-01-24,danmark,157
65,2020-01-24,česká republika,157
66,2020-01-24,ghana,149
67,2020-01-24,panamá,146
68,2020-01-24,puerto rico,140
69,2020-01-24,ایران,139
70,2020-01-24,austria,135
71,2020-01-24,norge,132
72,2020-01-24,suomi,130
73,2020-01-24,iran,125
74,2020-01-24,israel,122
75,2020-01-24,norway,122
76,2020-01-24,iraq,119
77,2020-01-24,denmark,118
78,2020-01-24,egypt / مصر,117
79,2020-01-24,taiwan,114
80,2020-01-24,greece,113
81,2020-01-24,schweiz/suisse/svizzera/svizra,108
82,2020-01-24,guatemala,108
83,2020-01-24,finland,108
84,2020-01-24,việt nam,105
85,2020-01-24,україна,99
86,2020-01-24,belgië / belgique / belgien,95
87,2020-01-24,panama,95
88,2020-01-24,lebanon,94
89,2020-01-24,russia,92
90,2020-01-24,romania,91
91,2020-01-24,uganda,89
92,2020-01-24,cuba,86
93,2020-01-24,saudi arabia,86
94,2020-01-24,honduras,83
95,2020-01-24,poland,83
96,2020-01-24,tanzania,82
97,2020-01-24,ελλάδα,82
98,2020-01-24,kuwait,79
99,2020-01-24,vietnam,78
100,2020-01-24,česko,72
101,2020-01-24,dominican republic,70
102,2020-01-24,bosna i hercegovina,68
103,2020-01-24,ປະເທດລາວ,68
104,2020-01-24,ethiopia,66
105,2020-01-24,中国,65
106,2020-01-24,saudi arabia / السعودية,64
107,2020-01-24,egypt,62
108,2020-01-24,nepal,56
109,2020-01-24,تونس,55
110,2020-01-24,mongolia,53
111,2020-01-24,cyprus,53
112,2020-01-24,serbia,53
113,2020-01-24,maldives,51
114,2020-01-24,azerbaijan,47
115,2020-01-24,mali,47
116,2020-01-24,senegal,47
117,2020-01-24,estonia,47
118,2020-01-24,jamaica,46
119,2020-01-24,nicaragua,46
120,2020-01-24,seychelles,46
121,2020-01-24,ישראל,45
122,2020-01-24,magyarország,42
123,2020-01-24,liberia,42
124,2020-01-24,sri lanka,41
125,2020-01-24,qatar,40
126,2020-01-24,perú,40
127,2020-01-24,ukraine,40
128,2020-01-24,bahrain,39
129,2020-01-24,eesti,39
130,2020-01-24,afghanistan,38
131,2020-01-24,malawi,38
132,2020-01-24,slovenija,37
133,2020-01-24,south korea,36
134,2020-01-24,south sudan,35
135,2020-01-24,luxembourg,35
136,2020-01-24,الجزائر,35
137,2020-01-24,zimbabwe,34
138,2020-01-24,malta,33
139,2020-01-24,jersey,33
140,2020-01-24,maroc,31
141,2020-01-24,भारत - india,31
142,2020-01-24,cameroon;cameroun,31
143,2020-01-24,trinidad and tobago,30
144,2020-01-24,latvia,29
145,2020-01-24,myanmar,29
146,2020-01-24,république démocratique du congo,28
147,2020-01-24,croatia,27
148,2020-01-24,fiji,27
149,2020-01-24,antarctica,27
150,2020-01-24,لبنان  lebanon,26
151,2020-01-24,bulgaria,26
152,2020-01-24,oman,26
153,2020-01-24,guadeloupe,25
154,2020-01-24,morocco,25
155,2020-01-24,cambodia,25
156,2020-01-24,bosna i hercegovina / босна и херцеговина,24
157,2020-01-24,slovenia,23
158,2020-01-24,србија (serbia),22
159,2020-01-24,grenada,22
160,2020-01-24,κύπρος,21
161,2020-01-24,togo,21
162,2020-01-24,hungary,21
163,2020-01-24,kazakhstan,21
164,2020-01-24,albania,20
165,2020-01-24,cameroon,20
166,2020-01-24,lesotho,20
167,2020-01-24,moldova,20
168,2020-01-24,jordan,20
169,2020-01-24,hrvatska,19
170,2020-01-24,iceland,19
171,2020-01-24,monaco,19
172,2020-01-24,slovensko,19
173,2020-01-24,българия,19
174,2020-01-24,angola,19
175,2020-01-24,cayman islands,18
176,2020-01-24,беларусь,17
177,2020-01-24,réunion,17
178,2020-01-24,ελλάς,16
179,2020-01-24,latvija,16
180,2020-01-24,algeria,16
181,2020-01-24,rwanda,16
182,2020-01-24,martinique,16
183,2020-01-24,azərbaycan,16
184,2020-01-24,georgia / საქართველო,15
185,2020-01-24,قطر qatar,15
186,2020-01-24,македонија,15
187,2020-01-24,sénégal,15
188,2020-01-24,armenia,15
189,2020-01-24,guernsey,14
190,2020-01-24,မြန်မာ,14
191,2020-01-24,ísland,14
192,2020-01-24,guinée,14
193,2020-01-24,timor-leste; timor lorosa'e,13
194,2020-01-24,gabon,13
195,2020-01-24,slovakia,13
196,2020-01-24,madagascar,13
197,2020-01-24,bahamas,13
198,2020-01-24,mauritius,12
199,2020-01-24,монгол улс,12
200,2020-01-24,الكويت,12
201,2020-01-24,laos,12
202,2020-01-24,zambia,12
203,2020-01-24,jamaika,11
204,2020-01-24,namibia,11
205,2020-01-24,lietuva,11
206,2020-01-24,السعودية,11
207,2020-01-24,andorra,11
208,2020-01-24,new zealand / aotearoa,10
209,2020-01-24,isle of man,10
210,2020-01-24,tunisia,10
211,2020-01-24,madagasikara,10
212,2020-01-24,syria,9
213,2020-01-24,lithuania,9
214,2020-01-24,barbados,9
215,2020-01-24,botswana,9
216,2020-01-24,yemen,8
217,2020-01-24,liechtenstein,8
218,2020-01-24,côte d’ivoire,8
219,2020-01-24,burkina faso,8
220,2020-01-24,montenegro,8
221,2020-01-24,guyana,8
222,2020-01-24,臺灣,8
223,2020-01-24,kyrgyzstan,8
224,2020-01-24,falkland islands,8
225,2020-01-24,bénin,8
226,2020-01-24,србија,8
227,2020-01-24,sierra leone,8
228,2020-01-24,république du congo,7
229,2020-01-24,côte d'ivoire,7
230,2020-01-24,sudan,7
231,2020-01-24,belarus,7
232,2020-01-24,ayiti,7
233,2020-01-24,congo,7
234,2020-01-24,северна македонија,7
235,2020-01-24,الإمارات العربية المتحدة,6
236,2020-01-24,niger,6
237,2020-01-24,república de el salvador,6
238,2020-01-24,لبنان,6
239,2020-01-24,guinea,6
240,2020-01-24,sūriyya سوريا,6
241,2020-01-24,gibraltar,6
242,2020-01-24,libya,6
243,2020-01-24,suriname,6
244,2020-01-24,uzbekistan,5
245,2020-01-24,vatican city,5
246,2020-01-24,somalia / الصومال,5
247,2020-01-24,tchad / تشاد,5
248,2020-01-24,السودان ‎al-sūdān,5
249,2020-01-24,bermuda,5
250,2020-01-24,اليَمَن al-yaman,5
251,2020-01-24,shqipëria,5
252,2020-01-24,christmas island,5
253,2020-01-24,guam,5
254,2020-01-24,бългaрия,4
255,2020-01-24,البحرين,4
256,2020-01-24,brunei,4
257,2020-01-24,belize,4
258,2020-01-24,افغانستان,4
259,2020-01-24,palestinian territory,4
260,2020-01-24,saint kitts and nevis,4
261,2020-01-24,saint lucia,4
262,2020-01-24,città del vaticano,4
263,2020-01-24,مصر,4
264,2020-01-24,papua new guinea,4
265,2020-01-24,greenland,4
266,2020-01-24,kosovo,4
267,2020-01-24,jordan / الأُرْدُن,4
268,2020-01-24,aruba,4
269,2020-01-24,mozambique,3
270,2020-01-24,lëtzebuerg,3
271,2020-01-24,հայաստան,3
272,2020-01-24,bhutan,3
273,2020-01-24,djibouti,3
274,2020-01-24,north macedonia,3
275,2020-01-24,curaçao,3
276,2020-01-24,kalaallit nunaat,3
277,2020-01-24,chad,3
278,2020-01-24,niuē,3
279,2020-01-24,maroc ⵍⵎⵖⵔⵉⴱ المغرب,3
280,2020-01-24,moçambique,3
281,2020-01-24,centrafrique,3
282,2020-01-24,república de guinea ecuatorial;république de guinée équatoriale;república da guiné equatorial,3
283,2020-01-24,niue,3
284,2020-01-24,조선민주주의인민공화국,3
285,2020-01-24,benin,3
286,2020-01-24,turkmenistan,3
287,2020-01-24,eritrea,2
288,2020-01-24,the bahamas,2
289,2020-01-24,سلطنة عُمان oman,2
290,2020-01-24,new caledonia,2
291,2020-01-24,kosova,2
292,2020-01-24,trinidad & tobago,2
293,2020-01-24,საქართველო,2
294,2020-01-24,tuvalu,2
295,2020-01-24,czechia,2
296,2020-01-24,kiribati,2
297,2020-01-24,antigua and barbuda,2
298,2020-01-24,north korea,2
299,2020-01-24,san marino,2
300,2020-01-24,brunei darussalam,2
301,2020-01-24,العراق,2
302,2020-01-24,mauritania,2
303,2020-01-24,mayotte,2
304,2020-01-24,κύπρος - kıbrıs,2
305,2020-01-24,canary islands,2
306,2020-01-24,libya / ليبيا,2
307,2020-01-24,ދިވެހިރާއްޖެ,2
308,2020-01-24,samoa,2
309,2020-01-24,the gambia,2
310,2020-01-24,solomon islands,2
311,2020-01-24,tonga,2
312,2020-01-24,french guiana,2
313,2020-01-24,cameroun,2
314,2020-01-24,북조선,2
315,2020-01-24,cabo verde,1
316,2020-01-24,marshall islands,1
317,2020-01-24,western sahara,1
318,2020-01-24,ködörösêse tî bêafrîka - république centrafricaine,1
319,2020-01-24,سوريا,1
320,2020-01-24,viti,1
321,2020-01-24,south georgia and south sandwich islands,1
322,2020-01-24,equatorial guinea,1
323,2020-01-24,papua niugini,1
324,2020-01-24,comores;ﺍﻟﻘﻤﺮي;komori,1
325,2020-01-24,british indian ocean territory,1
326,2020-01-24,tristan da cunha,1
327,2020-01-24,الأردن,1
328,2020-01-24,comores komori جزر القمر,1
329,2020-01-24,türkmenistan,1
330,2020-01-24,འབྲུག་ཡུལ་,1
331,2020-01-24,eswatini,1
332,2020-01-24,saint vincent and the grenadines,1
333,2020-01-24,cook islands,1
334,2020-01-24,বাংলাদেশ,1
335,2020-01-24,tchad تشاد,1
336,2020-01-24,british virgin islands,1
337,2020-01-24,gambia,1
338,2020-01-24,burundi,1
339,2020-01-24,اليمن,1
340,2020-01-24,crna gora,1
0,2020-01-24,united states,29931
1,2020-01-24,united kingdom,6721
2,2020-01-24,india,4716
3,2020-01-24,canada,4626
4,2020-01-24,france,4333
5,2020-01-24,españa,3379
6,2020-01-24,indonesia,3259
7,2020-01-24,brasil,3041
8,2020-01-24,australia,2669
9,2020-01-24,philippines,2556
10,2020-01-24,china 中国,2455
11,2020-01-24,méxico,2091
12,2020-01-24,argentina,1948
13,2020-01-24,venezuela,1725
14,2020-01-24,italia,1668
15,2020-01-24,pakistan,1543
16,2020-01-24,malaysia,1415
17,2020-01-24,deutschland,1219
18,2020-01-24,china,1192
19,2020-01-24,nigeria,1182
20,2020-01-24,singapore,1023
21,2020-01-24,日本 (japan),960
22,2020-01-24,türkiye,929
23,2020-01-24,portugal,911
24,2020-01-24,colombia,902
25,2020-01-24,chile,864
26,2020-01-24,kenya,768
27,2020-01-24,nederland,740
28,2020-01-24,spain,682
29,2020-01-24,brazil,670
30,2020-01-24,new zealand,649
31,2020-01-24,japan,641
32,2020-01-24,south africa,630
33,2020-01-24,república dominicana,514
34,2020-01-24,ecuador,477
35,2020-01-24,germany,465
36,2020-01-24,mexico,406
37,2020-01-24,italy,399
38,2020-01-24,united arab emirates,361
39,2020-01-24,switzerland,353
40,2020-01-24,belgië - belgique - belgien,342
41,2020-01-24,ireland,336
42,2020-01-24,sverige,336
43,2020-01-24,netherlands,328
44,2020-01-24,대한민국,321
45,2020-01-24,peru,318
46,2020-01-24,taiwan,281
47,2020-01-24,uruguay,276
48,2020-01-24,bolivia,250
49,2020-01-24,thailand,246
50,2020-01-24,românia,245
51,2020-01-24,россия,243
52,2020-01-24,bangladesh,239
53,2020-01-24,日本,231
54,2020-01-24,sweden,218
55,2020-01-24,việt nam,197
56,2020-01-24,پاکستان,182
57,2020-01-24,ghana,180
58,2020-01-24,haiti,174
59,2020-01-24,uganda,171
60,2020-01-24,belgium,163
61,2020-01-24,el salvador,161
62,2020-01-24,turkey,155
63,2020-01-24,cuba,151
64,2020-01-24,polska,149
65,2020-01-24,tanzania,141
66,2020-01-24,ประเทศไทย,139
67,2020-01-24,israel,134
68,2020-01-24,nepal,134
69,2020-01-24,panamá,131
70,2020-01-24,danmark,131
71,2020-01-24,vietnam,130
72,2020-01-24,भारत - india,122
73,2020-01-24,costa rica,120
74,2020-01-24,norge,118
75,2020-01-24,україна,116
76,2020-01-24,österreich,116
77,2020-01-24,paraguay,115
78,2020-01-24,dominican republic,115
79,2020-01-24,česká republika,114
80,2020-01-24,中国,113
81,2020-01-24,panama,111
82,2020-01-24,poland,102
83,2020-01-24,russia,101
84,2020-01-24,sri lanka,100
85,2020-01-24,honduras,95
86,2020-01-24,guatemala,94
87,2020-01-24,ethiopia,94
88,2020-01-24,suomi,87
89,2020-01-24,puerto rico,87
90,2020-01-24,saudi arabia,87
91,2020-01-24,egypt / مصر,85
92,2020-01-24,jamaica,83
93,2020-01-24,zimbabwe,79
94,2020-01-24,belgië / belgique / belgien,76
95,2020-01-24,lebanon,75
